component,eigenvalue,explained_variance_ratio,cumulative_explained_variance,aspect_ratio_p_over_n,mp_lower,mp_upper,mp_density,above_mp_upper
435,0.008907801276351131,1.5097084515981574e-05,0.9995826426800273,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
436,0.008694809000302471,1.4736101789380485e-05,0.9995973787818166,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
437,0.008390454018772142,1.4220276083746247e-05,0.9996115990579004,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
438,0.008259311073010313,1.3998012915269713e-05,0.9996255970708157,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
439,0.008006181603446528,1.3569005029155818e-05,0.9996391660758448,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
440,0.007973023261968625,1.3512807740041312e-05,0.9996526788835849,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
441,0.007819099799713285,1.3251935786731049e-05,0.9996659308193716,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
442,0.007698610549780888,1.3047728672869418e-05,0.9996789785480444,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
443,0.007402005939467907,1.2545038420717867e-05,0.9996915235864652,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
444,0.007086132843024796,1.2009691629137908e-05,0.9997035332780944,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
445,0.0068522795324469365,1.1613353286531523e-05,0.9997151466313808,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
446,0.0064868121548694885,1.099395331161639e-05,0.9997261405846924,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
447,0.0062310584372596905,1.0560497807811839e-05,0.9997367010825002,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
448,0.006118718094960814,1.0370101593344965e-05,0.9997470711840936,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
449,0.005982906598225082,1.0139926089777695e-05,0.9997572111101833,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
450,0.005977530878893279,1.0130815234408493e-05,0.9997673419254177,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
451,0.005952754430244497,1.008882371173616e-05,0.9997774307491295,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
452,0.005649562737485571,9.574969566574986e-06,0.999787005718696,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
453,0.005542007117882028,9.392682576896137e-06,0.999796398401273,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
454,0.005409374980007393,9.16789550173488e-06,0.9998055662967748,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
455,0.005334688747041849,9.041316075872005e-06,0.9998146076128506,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
456,0.0048357739564455215,8.195747284401236e-06,0.999822803360135,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
457,0.0047130249291846725,7.987710263668475e-06,0.9998307910703986,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
458,0.00463702907016809,7.858911262563241e-06,0.9998386499816612,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
459,0.004523697153843548,7.666834512529295e-06,0.9998463168161736,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
460,0.004448917195411342,7.540096239241831e-06,0.9998538569124129,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
461,0.004344659561167987,7.363398728062847e-06,0.999861220311141,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
462,0.0041328406017384686,7.004404557292051e-06,0.9998682247156983,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
463,0.003968035511455661,6.725090246220811e-06,0.9998749498059445,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
464,0.003924612017928435,6.651495412723555e-06,0.9998816013013572,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
465,0.0038811708317967406,6.577870593516393e-06,0.9998881791719507,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
466,0.0037483679536837585,6.3527941450599045e-06,0.9998945319660958,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
467,0.0036677453705551027,6.216153697700413e-06,0.9999007481197935,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
468,0.003407051710789864,5.7743259006765755e-06,0.9999065224456941,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
469,0.0032472371447123875,5.503469610094293e-06,0.9999120259153043,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
470,0.003198415648399732,5.420726154873123e-06,0.9999174466414591,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
471,0.0031339098520950094,5.311400696393429e-06,0.9999227580421555,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
472,0.00291525752110561,4.940825217871358e-06,0.9999276988673733,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
473,0.002724684726570411,4.617839388227521e-06,0.9999323167067615,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
474,0.00254591364177349,4.314855285589528e-06,0.9999366315620472,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
475,0.0024770137888055852,4.198082709380772e-06,0.9999408296447565,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
476,0.002411476572370432,4.087009183516376e-06,0.99994491665394,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
477,0.002326586595395422,3.943136288601906e-06,0.9999488597902286,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
478,0.00207062616514117,3.5093304448911273e-06,0.9999523691206735,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
479,0.0020050474746229232,3.3981866280853124e-06,0.9999557673073016,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
480,0.0019476786968803603,3.3009571031679346e-06,0.9999590682644048,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
481,0.0019154649174049087,3.246360672889317e-06,0.9999623146250777,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
482,0.0017573319037890362,2.978354304397045e-06,0.9999652929793821,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
483,0.0016441778097456947,2.7865789304181795e-06,0.9999680795583125,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
484,0.0016272741082302676,2.757930265894327e-06,0.9999708374885784,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
485,0.0015945035515774707,2.7023902007228577e-06,0.9999735398787791,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
486,0.001559148992284666,2.6424707264205082e-06,0.9999761823495056,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
487,0.0014882381467162021,2.52228988768885e-06,0.9999787046393933,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
488,0.0013346184746587447,2.261932802879835e-06,0.9999809665721962,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
489,0.0011550355285182992,1.957572744611691e-06,0.9999829241449407,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
490,0.0011462198257339345,1.9426317500975155e-06,0.9999848667766909,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
491,0.0009468309165671605,1.6047042279342446e-06,0.9999864714809188,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
492,0.0009319450102020135,1.5794753550036994e-06,0.9999880509562737,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
493,0.0008999588789186694,1.5252647465333523e-06,0.9999895762210202,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
494,0.0007539723277060973,1.2778443973946615e-06,0.9999908540654177,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
495,0.0007280265904630458,1.2338711456532113e-06,0.9999920879365634,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
496,0.0006462179308795064,1.0952205168890975e-06,0.9999931831570803,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
497,0.0005740679185750821,9.729395184926905e-07,0.9999941560965988,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
498,0.0005548829960592425,9.404246040184387e-07,0.9999950965212028,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
499,0.0005391267739067536,9.137207059285449e-07,0.9999960102419087,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
500,0.00040021873786824457,6.782971378714211e-07,0.9999966885390466,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
501,0.00034924600985349426,5.919077406481311e-07,0.9999972804467872,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
502,0.0003119843707252193,5.287561168442821e-07,0.999997809202904,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
503,0.00022670025874381883,3.84215235597653e-07,0.9999981934181397,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
504,0.00020940419485562944,3.549015890295547e-07,0.9999985483197287,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
505,0.0001713170432883992,2.9035087350000794e-07,0.9999988386706021,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
506,0.00014174502793328972,2.4023174743584066e-07,0.9999990789023495,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
507,0.00013018439345131643,2.2063859864208869e-07,0.9999992995409481,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
508,0.00011552796041851309,1.9579864079676796e-07,0.9999994953395889,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
509,6.629575097599405e-05,1.123591023738053e-07,0.9999996076986912,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
510,5.594457958387399e-05,9.481577102882714e-08,0.9999997025144622,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
511,3.9679195527775324e-05,6.724893717592729e-08,0.9999997697633994,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
512,2.817421338395678e-05,4.775010885774145e-08,0.9999998175135083,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
513,2.5845279794927e-05,4.3802994846673914e-08,0.9999998613165032,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
514,2.00329673415553e-05,3.39521944505307e-08,0.9999998952686977,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
515,1.4482157268508767e-05,2.4544592483991037e-08,0.9999999198132902,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
516,1.2387739145754077e-05,2.0994939047628875e-08,0.9999999408082292,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
517,1.2295201194117353e-05,2.083810424255701e-08,0.9999999616463334,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
518,1.0974208520278944e-05,1.8599264665513798e-08,0.9999999802455981,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
519,3.556301947527666e-06,6.027277596404552e-09,0.9999999862728757,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
520,3.261536702776711e-06,5.5277047305174904e-09,0.9999999918005804,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
521,1.0347464698662082e-06,1.7537049181437023e-09,0.9999999935542854,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
522,8.434711850455443e-07,1.429528496693617e-09,0.9999999949838139,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
523,7.488331968354655e-07,1.2691345159451733e-09,0.9999999962529483,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
524,3.7628930118856525e-07,6.37741144673408e-10,0.9999999968906895,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
525,3.345066826666795e-07,5.669272924606747e-10,0.9999999974576168,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
526,2.6197887916931673e-07,4.4400600748936096e-10,0.9999999979016229,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
527,2.322308698057022e-07,3.935886039560093e-10,0.9999999982952115,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
528,2.183521093819154e-07,3.7006665812508503e-10,0.9999999986652781,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
529,1.8157222704957706e-07,3.077315234680822e-10,0.9999999989730096,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
530,1.1848484820688536e-07,2.0081002165950043e-10,0.9999999991738197,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
531,1.0035095097651723e-07,1.7007640170125023e-10,0.999999999343896,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
532,8.698255880845138e-08,1.4741943617824424e-10,0.9999999994913155,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
533,6.48786607254263e-08,1.099573950819742e-10,0.9999999996012728,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
534,6.275438939466675e-08,1.0635714594973374e-10,0.99999999970763,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
535,5.681725074980234e-08,9.62947881215925e-11,0.9999999998039247,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
536,3.369317811225115e-08,5.710373882308252e-11,0.9999999998610285,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
537,3.236761318922231e-08,5.485715012475623e-11,0.9999999999158856,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
538,2.5019722445674018e-08,4.240382700628318e-11,0.9999999999582895,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
539,1.0265195911217496e-08,1.739761872059192e-11,0.9999999999756871,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
540,5.331063153326533e-09,9.035171361475866e-12,0.9999999999847223,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
541,2.7826774182469444e-09,4.716126332489992e-12,0.9999999999894384,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
542,1.8863402622319507e-09,3.1969997400391085e-12,0.9999999999926354,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
543,1.2101703681465132e-09,2.0510161553725563e-12,0.9999999999946865,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
544,8.950507797409563e-10,1.516946421303593e-12,0.9999999999962034,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
545,6.945303979298765e-10,1.1771012611499062e-12,0.9999999999973804,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
546,6.647072711364952e-10,1.126556547391435e-12,0.999999999998507,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
547,5.10510868483921e-10,8.652220103170052e-13,0.9999999999993722,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
548,2.7271384321538993e-10,4.621997967816584e-13,0.9999999999998344,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
549,4.720004168683105e-11,7.999538790742249e-14,0.9999999999999144,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
550,3.974667417875512e-11,6.736330107620546e-14,0.9999999999999818,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
551,9.998444912345045e-12,1.6945524848067912e-14,0.9999999999999988,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
552,4.314277562148741e-14,7.311906828689681e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
553,2.6404849905317362e-14,4.475136324725872e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
554,2.6204653010812604e-14,4.441206633858167e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
555,1.3392916744496446e-14,2.2698530168602012e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
556,1.3219561685483993e-14,2.2404725233355857e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
557,8.164690750991189e-15,1.3837648875465128e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
558,6.3266256890155915e-15,1.0722466719326435e-17,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
559,3.6294305829255334e-15,6.151217180920322e-18,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
560,1.4036780902096778e-15,2.3789761472774667e-18,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
561,1.0599678947455617e-15,1.79645059367061e-18,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
562,8.991628736861325e-16,1.5239156640944933e-18,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
563,5.845708238187909e-17,9.90740010803692e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
564,2.9314075223298063e-17,4.968196499049598e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
565,2.744782842281617e-17,4.651901997180148e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
566,2.1544105316195054e-17,3.651329533397908e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
567,2.0436242626042255e-17,3.4635671872649387e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
568,1.2609213914247131e-17,2.137029803851408e-20,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
569,1.3386914873545142e-18,2.268835810142238e-21,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
570,1.305443754237598e-18,2.2124870186437717e-21,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
571,9.46411960448913e-19,1.6039941743834924e-21,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
572,6.916738678507382e-19,1.1722599681428781e-21,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
573,5.208563801756446e-19,8.827557495109498e-22,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
574,4.243464327236914e-19,7.191891422064914e-22,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
575,1.455420066901062e-29,2.4666692794994013e-32,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
576,7.72609522476069e-30,1.3094310140977148e-32,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
577,2.50691569420192e-30,4.248760938379418e-33,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
578,5.766065242262284e-31,9.772419880785188e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
579,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
580,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
581,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
582,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
583,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
584,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
585,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
586,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
587,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
588,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
589,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
590,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
591,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
592,2.7606157459884272e-31,4.678735856398551e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
593,2.7108509650445115e-31,4.594393707250679e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
594,1.9858819843232387e-31,3.3657046476427624e-34,0.9999999999999989,0.03476937485366425,0.6618384168806676,1.4077003328266608,0.0,False
